
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 29-Oct-2025 at 22:26:08.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        ANCHTEN1        ANCHTEN2        ANCHTEN3
       (s)             (N)             (N)             (N)             (N)             (N)             (N)
    5.6375   1.0030950E+06   1.4025661E+06   1.0045776E+06   8.0953789E+05   1.1982282E+06   8.1214908E+05
    5.6500   1.0029141E+06   1.4027870E+06   1.0043386E+06   8.0940632E+05   1.1984248E+06   8.1185697E+05
    5.6625   1.0027219E+06   1.4030117E+06   1.0040851E+06   8.0926248E+05   1.1986277E+06   8.1154807E+05
    5.6750   1.0025190E+06   1.4032395E+06   1.0038172E+06   8.0910604E+05   1.1988371E+06   8.1122284E+05
    5.6875   1.0023057E+06   1.4034711E+06   1.0035347E+06   8.0893665E+05   1.1990532E+06   8.1088171E+05
    5.7000   1.0020822E+06   1.4037067E+06   1.0032373E+06   8.0875401E+05   1.1992763E+06   8.1052511E+05
    5.7125   1.0018488E+06   1.4039463E+06   1.0029250E+06   8.0855781E+05   1.1995065E+06   8.1015349E+05
    5.7250   1.0016060E+06   1.4041900E+06   1.0025979E+06   8.0834779E+05   1.1997440E+06   8.0976728E+05
    5.7375   1.0013543E+06   1.4044377E+06   1.0022562E+06   8.0812375E+05   1.1999889E+06   8.0936696E+05
    5.7500   1.0010940E+06   1.4046890E+06   1.0019001E+06   8.0788553E+05   1.2002413E+06   8.0895299E+05
    5.7625   1.0008257E+06   1.4049438E+06   1.0015299E+06   8.0763307E+05   1.2005011E+06   8.0852587E+05
    5.7750   1.0005505E+06   1.4052003E+06   1.0011468E+06   8.0736638E+05   1.2007683E+06   8.0808612E+05
    5.7875   1.0002682E+06   1.4054598E+06   1.0007504E+06   8.0708552E+05   1.2010426E+06   8.0763425E+05
    5.8000   9.9997974E+05   1.4057206E+06   1.0003419E+06   8.0679067E+05   1.2013239E+06   8.0717080E+05
    5.8125   9.9968541E+05   1.4059829E+06   9.9992157E+05   8.0648205E+05   1.2016117E+06   8.0669630E+05
    5.8250   9.9938559E+05   1.4062462E+06   9.9949010E+05   8.0615995E+05   1.2019059E+06   8.0621125E+05
    5.8375   9.9908058E+05   1.4065104E+06   9.9904805E+05   8.0582474E+05   1.2022060E+06   8.0571617E+05
    5.8500   9.9877061E+05   1.4067752E+06   9.9859598E+05   8.0547681E+05   1.2025117E+06   8.0521151E+05
    5.8625   9.9845580E+05   1.4070407E+06   9.9813441E+05   8.0511660E+05   1.2028226E+06   8.0469771E+05
    5.8750   9.9813621E+05   1.4073070E+06   9.9766386E+05   8.0474457E+05   1.2031384E+06   8.0417517E+05
    5.8875   9.9781184E+05   1.4075742E+06   9.9718481E+05   8.0436120E+05   1.2034588E+06   8.0364425E+05
    5.9000   9.9748321E+05   1.4078414E+06   9.9669835E+05   8.0396699E+05   1.2037836E+06   8.0310525E+05
    5.9125   9.9714948E+05   1.4081103E+06   9.9620423E+05   8.0356246E+05   1.2041126E+06   8.0255846E+05
    5.9250   9.9681106E+05   1.4083801E+06   9.9570345E+05   8.0314812E+05   1.2044455E+06   8.0200413E+05
    5.9375   9.9646763E+05   1.4086515E+06   9.9519635E+05   8.0272448E+05   1.2047823E+06   8.0144249E+05
    5.9500   9.9611911E+05   1.4089247E+06   9.9468353E+05   8.0229210E+05   1.2051228E+06   8.0087375E+05
    5.9625   9.9576546E+05   1.4091997E+06   9.9416560E+05   8.0185152E+05   1.2054668E+06   8.0029815E+05
    5.9750   9.9540665E+05   1.4094765E+06   9.9364322E+05   8.0140330E+05   1.2058143E+06   7.9971594E+05
    5.9875   9.9504274E+05   1.4097550E+06   9.9311711E+05   8.0094805E+05   1.2061649E+06   7.9912740E+05
    6.0000   9.9467383E+05   1.4100351E+06   9.9258802E+05   8.0048638E+05   1.2065186E+06   7.9853284E+05
    6.0125   9.9430011E+05   1.4103164E+06   9.9205676E+05   8.0001892E+05   1.2068750E+06   7.9793265E+05
    6.0250   9.9392245E+05   1.4105972E+06   9.9152477E+05   7.9954636E+05   1.2072336E+06   7.9732725E+05
    6.0375   9.9354035E+05   1.4108786E+06   9.9099210E+05   7.9906937E+05   1.2075943E+06   7.9671714E+05
    6.0500   9.9315469E+05   1.4111592E+06   9.9046009E+05   7.9858865E+05   1.2079563E+06   7.9610286E+05
    6.0625   9.9276563E+05   1.4114387E+06   9.8992933E+05   7.9810492E+05   1.2083193E+06   7.9548502E+05
    6.0750   9.9237354E+05   1.4117167E+06   9.8940052E+05   7.9761887E+05   1.2086827E+06   7.9486426E+05
    6.0875   9.9197878E+05   1.4119929E+06   9.8887432E+05   7.9713119E+05   1.2090460E+06   7.9424128E+05
    6.1000   9.9158173E+05   1.4122668E+06   9.8835129E+05   7.9664254E+05   1.2094085E+06   7.9361678E+05
    6.1125   9.9118267E+05   1.4125384E+06   9.8783187E+05   7.9615356E+05   1.2097698E+06   7.9299150E+05
    6.1250   9.9078195E+05   1.4128075E+06   9.8731647E+05   7.9566484E+05   1.2101293E+06   7.9236619E+05
    6.1375   9.9037983E+05   1.4130740E+06   9.8680536E+05   7.9517690E+05   1.2104866E+06   7.9174158E+05
    6.1500   9.8997724E+05   1.4133368E+06   9.8629941E+05   7.9469023E+05   1.2108414E+06   7.9111842E+05
    6.1625   9.8957368E+05   1.4135974E+06   9.8579801E+05   7.9420526E+05   1.2111932E+06   7.9049743E+05
    6.1750   9.8916998E+05   1.4138548E+06   9.8530185E+05   7.9372237E+05   1.2115419E+06   7.8987934E+05
    6.1875   9.8876624E+05   1.4141096E+06   9.8481083E+05   7.9324187E+05   1.2118872E+06   7.8926485E+05
    6.2000   9.8836284E+05   1.4143616E+06   9.8432510E+05   7.9276406E+05   1.2122289E+06   7.8865465E+05
    6.2125   9.8796017E+05   1.4146109E+06   9.8384478E+05   7.9228919E+05   1.2125669E+06   7.8804944E+05
    6.2250   9.8755865E+05   1.4148572E+06   9.8337004E+05   7.9181748E+05   1.2129011E+06   7.8744990E+05
    6.2375   9.8715876E+05   1.4151006E+06   9.8290106E+05   7.9134916E+05   1.2132313E+06   7.8685675E+05
    6.2500   9.8676105E+05   1.4153405E+06   9.8243807E+05   7.9088446E+05   1.2135574E+06   7.8627068E+05
    6.2625   9.8636609E+05   1.4155766E+06   9.8198136E+05   7.9042361E+05   1.2138790E+06   7.8569242E+05
    6.2750   9.8597515E+05   1.4158073E+06   9.8153188E+05   7.8996686E+05   1.2141961E+06   7.8512268E+05
    6.2875   9.8558807E+05   1.4160335E+06   9.8108920E+05   7.8951449E+05   1.2145083E+06   7.8456223E+05
    6.3000   9.8520603E+05   1.4162535E+06   9.8065422E+05   7.8906680E+05   1.2148152E+06   7.8401178E+05
    6.3125   9.8482946E+05   1.4164674E+06   9.8022710E+05   7.8862413E+05   1.2151165E+06   7.8347210E+05
    6.3250   9.8445897E+05   1.4166743E+06   9.7980825E+05   7.8818682E+05   1.2154117E+06   7.8294390E+05
    6.3375   9.8409509E+05   1.4168740E+06   9.7939798E+05   7.8775525E+05   1.2157004E+06   7.8242790E+05
    6.3500   9.8373828E+05   1.4170661E+06   9.7899661E+05   7.8732982E+05   1.2159821E+06   7.8192477E+05
    6.3625   9.8338894E+05   1.4172503E+06   9.7860441E+05   7.8691091E+05   1.2162565E+06   7.8143515E+05
    6.3750   9.8304738E+05   1.4174264E+06   9.7822160E+05   7.8649893E+05   1.2165230E+06   7.8095961E+05
    6.3875   9.8271382E+05   1.4175945E+06   9.7784838E+05   7.8609427E+05   1.2167812E+06   7.8049867E+05
    6.4000   9.8238907E+05   1.4177534E+06   9.7748557E+05   7.8569733E+05   1.2170309E+06   7.8005280E+05
    6.4125   9.8207243E+05   1.4179045E+06   9.7713255E+05   7.8530848E+05   1.2172717E+06   7.7962238E+05
    6.4250   9.8176451E+05   1.4180472E+06   9.7679000E+05   7.8492808E+05   1.2175034E+06   7.7920773E+05
    6.4375   9.8146511E+05   1.4181818E+06   9.7645790E+05   7.8455646E+05   1.2177258E+06   7.7880909E+05
    6.4500   9.8117426E+05   1.4183086E+06   9.7613645E+05   7.8419398E+05   1.2179387E+06   7.7842667E+05
    6.4625   9.8089195E+05   1.4184276E+06   9.7582587E+05   7.8384095E+05   1.2181419E+06   7.7806059E+05
    6.4750   9.8061819E+05   1.4185389E+06   9.7552643E+05   7.8349769E+05   1.2183354E+06   7.7771097E+05
    6.4875   9.8035298E+05   1.4186425E+06   9.7523842E+05   7.8316452E+05   1.2185190E+06   7.7737786E+05
    6.5000   9.8009639E+05   1.4187384E+06   9.7496220E+05   7.8284177E+05   1.2186925E+06   7.7706131E+05
    6.5125   9.7984851E+05   1.4188263E+06   9.7469818E+05   7.8252979E+05   1.2188559E+06   7.7676135E+05
    6.5250   9.7961007E+05   1.4189050E+06   9.7444743E+05   7.8222890E+05   1.2190089E+06   7.7647801E+05
    6.5375   9.7938044E+05   1.4189755E+06   9.7420963E+05   7.8193948E+05   1.2191513E+06   7.7621130E+05
    6.5500   9.7916034E+05   1.4190366E+06   9.7398580E+05   7.8166188E+05   1.2192828E+06   7.7596127E+05
    6.5625   9.7894971E+05   1.4190881E+06   9.7377622E+05   7.8139647E+05   1.2194031E+06   7.7572794E+05
    6.5750   9.7874874E+05   1.4191299E+06   9.7358136E+05   7.8114361E+05   1.2195118E+06   7.7551135E+05
    6.5875   9.7855759E+05   1.4191616E+06   9.7340161E+05   7.8090365E+05   1.2196087E+06   7.7531153E+05
    6.6000   9.7837636E+05   1.4191831E+06   9.7323731E+05   7.8067692E+05   1.2196935E+06   7.7512852E+05
    6.6125   9.7820513E+05   1.4191941E+06   9.7308874E+05   7.8046372E+05   1.2197657E+06   7.7496234E+05
    6.6250   9.7804395E+05   1.4191948E+06   9.7295609E+05   7.8026430E+05   1.2198250E+06   7.7481300E+05
    6.6375   9.7789285E+05   1.4191851E+06   9.7283948E+05   7.8007887E+05   1.2198713E+06   7.7468048E+05
    6.6500   9.7775241E+05   1.4191641E+06   9.7273956E+05   7.7990760E+05   1.2199044E+06   7.7456476E+05
    6.6625   9.7762187E+05   1.4191334E+06   9.7265554E+05   7.7975057E+05   1.2199241E+06   7.7446576E+05
    6.6750   9.7750170E+05   1.4190924E+06   9.7258787E+05   7.7960783E+05   1.2199303E+06   7.7438341E+05
    6.6875   9.7739169E+05   1.4190415E+06   9.7253622E+05   7.7947935E+05   1.2199231E+06   7.7431759E+05
    6.7000   9.7729183E+05   1.4189812E+06   9.7250045E+05   7.7936505E+05   1.2199025E+06   7.7426819E+05
    6.7125   9.7720214E+05   1.4189116E+06   9.7248038E+05   7.7926480E+05   1.2198686E+06   7.7423506E+05
    6.7250   9.7712266E+05   1.4188330E+06   9.7247579E+05   7.7917843E+05   1.2198216E+06   7.7421805E+05
    6.7375   9.7705347E+05   1.4187454E+06   9.7248651E+05   7.7910575E+05   1.2197617E+06   7.7421701E+05
    6.7500   9.7699470E+05   1.4186491E+06   9.7251235E+05   7.7904653E+05   1.2196891E+06   7.7423181E+05
    6.7625   9.7694653E+05   1.4185441E+06   9.7255316E+05   7.7900054E+05   1.2196040E+06   7.7426232E+05
    6.7750   9.7690975E+05   1.4184292E+06   9.7260936E+05   7.7896752E+05   1.2195065E+06   7.7430843E+05
    6.7875   9.7688390E+05   1.4183055E+06   9.7268011E+05   7.7894726E+05   1.2193967E+06   7.7437005E+05
    6.8000   9.7686973E+05   1.4181722E+06   9.7276577E+05   7.7893952E+05   1.2192749E+06   7.7444711E+05
    6.8125   9.7686732E+05   1.4180293E+06   9.7286603E+05   7.7894409E+05   1.2191411E+06   7.7453955E+05
    6.8250   9.7687695E+05   1.4178765E+06   9.7298075E+05   7.7896075E+05   1.2189955E+06   7.7464734E+05
    6.8375   9.7689883E+05   1.4177139E+06   9.7310974E+05   7.7898932E+05   1.2188380E+06   7.7477045E+05
    6.8500   9.7693311E+05   1.4175413E+06   9.7325277E+05   7.7902962E+05   1.2186688E+06   7.7490882E+05
    6.8625   9.7697992E+05   1.4173588E+06   9.7340958E+05   7.7908145E+05   1.2184879E+06   7.7506242E+05
    6.8750   9.7703927E+05   1.4171664E+06   9.7357982E+05   7.7914465E+05   1.2182955E+06   7.7523118E+05
    6.8875   9.7711115E+05   1.4169644E+06   9.7376313E+05   7.7921904E+05   1.2180916E+06   7.7541499E+05
    6.9000   9.7719599E+05   1.4167522E+06   9.7395963E+05   7.7930443E+05   1.2178764E+06   7.7561372E+05
    6.9125   9.7729296E+05   1.4165312E+06   9.7416818E+05   7.7940064E+05   1.2176502E+06   7.7582721E+05
    6.9250   9.7740227E+05   1.4163010E+06   9.7438877E+05   7.7950745E+05   1.2174131E+06   7.7605522E+05
    6.9375   9.7752347E+05   1.4160625E+06   9.7462072E+05   7.7962467E+05   1.2171656E+06   7.7629748E+05
    6.9500   9.7765627E+05   1.4158162E+06   9.7486354E+05   7.7975208E+05   1.2169080E+06   7.7655368E+05
    6.9625   9.7780031E+05   1.4155623E+06   9.7511675E+05   7.7988947E+05   1.2166406E+06   7.7682346E+05
    6.9750   9.7795520E+05   1.4153016E+06   9.7537989E+05   7.8003663E+05   1.2163640E+06   7.7710643E+05
    6.9875   9.7812058E+05   1.4150342E+06   9.7565252E+05   7.8019335E+05   1.2160786E+06   7.7740215E+05
    7.0000   9.7829608E+05   1.4147607E+06   9.7593425E+05   7.8035946E+05   1.2157847E+06   7.7771018E+05
    7.0125   9.7848132E+05   1.4144813E+06   9.7622475E+05   7.8053480E+05   1.2154830E+06   7.7803005E+05
    7.0250   9.7867646E+05   1.4141955E+06   9.7652424E+05   7.8071923E+05   1.2151737E+06   7.7836131E+05
    7.0375   9.7888054E+05   1.4139043E+06   9.7683184E+05   7.8091263E+05   1.2148573E+06   7.7870346E+05
    7.0500   9.7909365E+05   1.4136073E+06   9.7714778E+05   7.8111493E+05   1.2145341E+06   7.7905606E+05
    7.0625   9.7931531E+05   1.4133048E+06   9.7747170E+05   7.8132605E+05   1.2142045E+06   7.7941862E+05
    7.0750   9.7954518E+05   1.4129967E+06   9.7780344E+05   7.8154597E+05   1.2138687E+06   7.7979069E+05
    7.0875   9.7978292E+05   1.4126834E+06   9.7814279E+05   7.8177465E+05   1.2135270E+06   7.8017182E+05
    7.1000   9.8002811E+05   1.4123648E+06   9.7848954E+05   7.8201208E+05   1.2131797E+06   7.8056155E+05
    7.1125   9.8028035E+05   1.4120413E+06   9.7884341E+05   7.8225822E+05   1.2128269E+06   7.8095942E+05
    7.1250   9.8053917E+05   1.4117131E+06   9.7920411E+05   7.8251304E+05   1.2124689E+06   7.8136498E+05
    7.1375   9.8080408E+05   1.4113806E+06   9.7957128E+05   7.8277649E+05   1.2121060E+06   7.8177774E+05
    7.1500   9.8107501E+05   1.4110436E+06   9.7994497E+05   7.8304846E+05   1.2117385E+06   7.8219721E+05
    7.1625   9.8135085E+05   1.4107035E+06   9.8032416E+05   7.8332883E+05   1.2113666E+06   7.8262290E+05
    7.1750   9.8163144E+05   1.4103602E+06   9.8070873E+05   7.8361743E+05   1.2109908E+06   7.8305427E+05
    7.1875   9.8191604E+05   1.4100147E+06   9.8109800E+05   7.8391405E+05   1.2106114E+06   7.8349078E+05
    7.2000   9.8220414E+05   1.4096675E+06   9.8149143E+05   7.8421840E+05   1.2102289E+06   7.8393186E+05
    7.2125   9.8249521E+05   1.4093193E+06   9.8188843E+05   7.8453018E+05   1.2098439E+06   7.8437695E+05
    7.2250   9.8278873E+05   1.4089707E+06   9.8228842E+05   7.8484903E+05   1.2094567E+06   7.8482547E+05
    7.2375   9.8308428E+05   1.4086222E+06   9.8269081E+05   7.8517456E+05   1.2090679E+06   7.8527683E+05
    7.2500   9.8338146E+05   1.4082745E+06   9.8309505E+05   7.8550633E+05   1.2086782E+06   7.8573048E+05
    7.2625   9.8367995E+05   1.4079279E+06   9.8350059E+05   7.8584390E+05   1.2082880E+06   7.8618586E+05
    7.2750   9.8397988E+05   1.4075823E+06   9.8390731E+05   7.8618678E+05   1.2078978E+06   7.8664245E+05
    7.2875   9.8428058E+05   1.4072386E+06   9.8431424E+05   7.8653450E+05   1.2075081E+06   7.8709973E+05
    7.3000   9.8458225E+05   1.4068965E+06   9.8472126E+05   7.8688656E+05   1.2071194E+06   7.8755724E+05
    7.3125   9.8488468E+05   1.4065565E+06   9.8512779E+05   7.8724246E+05   1.2067322E+06   7.8801454E+05
    7.3250   9.8518782E+05   1.4062185E+06   9.8553340E+05   7.8760170E+05   1.2063466E+06   7.8847121E+05
    7.3375   9.8549165E+05   1.4058829E+06   9.8593764E+05   7.8796378E+05   1.2059633E+06   7.8892687E+05
    7.3500   9.8579613E+05   1.4055496E+06   9.8634006E+05   7.8832819E+05   1.2055823E+06   7.8938116E+05
    7.3625   9.8610121E+05   1.4052190E+06   9.8674018E+05   7.8869442E+05   1.2052041E+06   7.8983371E+05
    7.3750   9.8640685E+05   1.4048911E+06   9.8713749E+05   7.8906195E+05   1.2048289E+06   7.9028420E+05
    7.3875   9.8671295E+05   1.4045664E+06   9.8753145E+05   7.8943027E+05   1.2044570E+06   7.9073227E+05
    7.4000   9.8701972E+05   1.4042448E+06   9.8792183E+05   7.8979883E+05   1.2040888E+06   7.9117757E+05
    7.4125   9.8732662E+05   1.4039271E+06   9.8830767E+05   7.9016709E+05   1.2037245E+06   7.9161972E+05
    7.4250   9.8763373E+05   1.4036135E+06   9.8868863E+05   7.9053450E+05   1.2033645E+06   7.9205834E+05
    7.4375   9.8794075E+05   1.4033046E+06   9.8906403E+05   7.9090048E+05   1.2030092E+06   7.9249301E+05
    7.4500   9.8824745E+05   1.4030009E+06   9.8943328E+05   7.9126447E+05   1.2026590E+06   7.9292328E+05
    7.4625   9.8855358E+05   1.4027030E+06   9.8979582E+05   7.9162589E+05   1.2023144E+06   7.9334869E+05
    7.4750   9.8885889E+05   1.4024112E+06   9.9015112E+05   7.9198417E+05   1.2019759E+06   7.9376873E+05
    7.4875   9.8916313E+05   1.4021260E+06   9.9049868E+05   7.9233877E+05   1.2016439E+06   7.9418290E+05
    7.5000   9.8946605E+05   1.4018479E+06   9.9083809E+05   7.9268914E+05   1.2013189E+06   7.9459067E+05
    7.5125   9.8976743E+05   1.4015770E+06   9.9116897E+05   7.9303479E+05   1.2010015E+06   7.9499149E+05
    7.5250   9.9006728E+05   1.4013135E+06   9.9149127E+05   7.9337526E+05   1.2006921E+06   7.9538485E+05
    7.5375   9.9036512E+05   1.4010577E+06   9.9180448E+05   7.9371012E+05   1.2003910E+06   7.9577020E+05
    7.5500   9.9066096E+05   1.4008096E+06   9.9210864E+05   7.9403901E+05   1.2000987E+06   7.9614702E+05
    7.5625   9.9095454E+05   1.4005691E+06   9.9240359E+05   7.9436161E+05   1.1998156E+06   7.9651480E+05
    7.5750   9.9124568E+05   1.4003364E+06   9.9268929E+05   7.9467766E+05   1.1995418E+06   7.9687306E+05
    7.5875   9.9153417E+05   1.4001113E+06   9.9296573E+05   7.9498693E+05   1.1992778E+06   7.9722131E+05
    7.6000   9.9181977E+05   1.3998938E+06   9.9323293E+05   7.9528926E+05   1.1990236E+06   7.9755910E+05
    7.6125   9.9210222E+05   1.3996839E+06   9.9349092E+05   7.9558453E+05   1.1987794E+06   7.9788598E+05
    7.6250   9.9238122E+05   1.3994816E+06   9.9373973E+05   7.9587264E+05   1.1985454E+06   7.9820153E+05
    7.6375   9.9265640E+05   1.3992869E+06   9.9397938E+05   7.9615355E+05   1.1983217E+06   7.9850532E+05
    7.6500   9.9292755E+05   1.3991000E+06   9.9421003E+05   7.9642719E+05   1.1981085E+06   7.9879694E+05
    7.6625   9.9319402E+05   1.3989209E+06   9.9443149E+05   7.9669356E+05   1.1979058E+06   7.9907599E+05
    7.6750   9.9345549E+05   1.3987500E+06   9.9464386E+05   7.9695261E+05   1.1977138E+06   7.9934205E+05
    7.6875   9.9371142E+05   1.3985875E+06   9.9484705E+05   7.9720433E+05   1.1975327E+06   7.9959474E+05
    7.7000   9.9396130E+05   1.3984336E+06   9.9504101E+05   7.9744869E+05   1.1973627E+06   7.9983365E+05
    7.7125   9.9420463E+05   1.3982887E+06   9.9522569E+05   7.9768566E+05   1.1972038E+06   8.0005843E+05
    7.7250   9.9444091E+05   1.3981531E+06   9.9540103E+05   7.9791518E+05   1.1970564E+06   8.0026869E+05
    7.7375   9.9466968E+05   1.3980269E+06   9.9556699E+05   7.9813722E+05   1.1969207E+06   8.0046410E+05
    7.7500   9.9489052E+05   1.3979103E+06   9.9572354E+05   7.9835171E+05   1.1967969E+06   8.0064436E+05
    7.7625   9.9510304E+05   1.3978036E+06   9.9587069E+05   7.9855861E+05   1.1966851E+06   8.0080920E+05
    7.7750   9.9530699E+05   1.3977068E+06   9.9600852E+05   7.9875785E+05   1.1965856E+06   8.0095839E+05
    7.7875   9.9550204E+05   1.3976198E+06   9.9613701E+05   7.9894939E+05   1.1964984E+06   8.0109177E+05
    7.8000   9.9568806E+05   1.3975426E+06   9.9625627E+05   7.9913318E+05   1.1964238E+06   8.0120922E+05
    7.8125   9.9586488E+05   1.3974749E+06   9.9636639E+05   7.9930918E+05   1.1963617E+06   8.0131071E+05
    7.8250   9.9603244E+05   1.3974167E+06   9.9646745E+05   7.9947736E+05   1.1963121E+06   8.0139625E+05
    7.8375   9.9619070E+05   1.3973677E+06   9.9655956E+05   7.9963768E+05   1.1962750E+06   8.0146591E+05
    7.8500   9.9633966E+05   1.3973275E+06   9.9664280E+05   7.9979012E+05   1.1962502E+06   8.0151986E+05
    7.8625   9.9647936E+05   1.3972961E+06   9.9671724E+05   7.9993465E+05   1.1962378E+06   8.0155829E+05
    7.8750   9.9660984E+05   1.3972731E+06   9.9678290E+05   8.0007125E+05   1.1962374E+06   8.0158146E+05
    7.8875   9.9673116E+05   1.3972584E+06   9.9683978E+05   8.0019985E+05   1.1962489E+06   8.0158967E+05
    7.9000   9.9684335E+05   1.3972521E+06   9.9688781E+05   8.0032042E+05   1.1962721E+06   8.0158326E+05
    7.9125   9.9694652E+05   1.3972538E+06   9.9692694E+05   8.0043286E+05   1.1963068E+06   8.0156260E+05
    7.9250   9.9704070E+05   1.3972638E+06   9.9695703E+05   8.0053707E+05   1.1963529E+06   8.0152809E+05
    7.9375   9.9712595E+05   1.3972818E+06   9.9697794E+05   8.0063294E+05   1.1964100E+06   8.0148012E+05
    7.9500   9.9720236E+05   1.3973081E+06   9.9698951E+05   8.0072033E+05   1.1964781E+06   8.0141912E+05
    7.9625   9.9727001E+05   1.3973427E+06   9.9699155E+05   8.0079906E+05   1.1965571E+06   8.0134551E+05
    7.9750   9.9732899E+05   1.3973856E+06   9.9698389E+05   8.0086895E+05   1.1966467E+06   8.0125973E+05
    7.9875   9.9737945E+05   1.3974367E+06   9.9696639E+05   8.0092983E+05   1.1967470E+06   8.0116220E+05
    8.0000   9.9742154E+05   1.3974962E+06   9.9693892E+05   8.0098148E+05   1.1968577E+06   8.0105336E+05
    8.0125   9.9745548E+05   1.3975640E+06   9.9690140E+05   8.0102374E+05   1.1969787E+06   8.0093366E+05
    8.0250   9.9748137E+05   1.3976402E+06   9.9685370E+05   8.0105641E+05   1.1971101E+06   8.0080353E+05
    8.0375   9.9749965E+05   1.3977242E+06   9.9679596E+05   8.0107936E+05   1.1972514E+06   8.0066344E+05
    8.0500   9.9751052E+05   1.3978161E+06   9.9672819E+05   8.0109245E+05   1.1974027E+06   8.0051384E+05
    8.0625   9.9751437E+05   1.3979154E+06   9.9665054E+05   8.0109560E+05   1.1975637E+06   8.0035522E+05
    8.0750   9.9751154E+05   1.3980217E+06   9.9656320E+05   8.0108876E+05   1.1977341E+06   8.0018803E+05
    8.0875   9.9750240E+05   1.3981347E+06   9.9646640E+05   8.0107193E+05   1.1979136E+06   8.0001278E+05
    8.1000   9.9748729E+05   1.3982538E+06   9.9636040E+05   8.0104513E+05   1.1981018E+06   7.9982995E+05
    8.1125   9.9746657E+05   1.3983787E+06   9.9624549E+05   8.0100845E+05   1.1982984E+06   7.9964002E+05
    8.1250   9.9744052E+05   1.3985090E+06   9.9612197E+05   8.0096201E+05   1.1985030E+06   7.9944346E+05
    8.1375   9.9740944E+05   1.3986443E+06   9.9599016E+05   8.0090596E+05   1.1987151E+06   7.9924076E+05
    8.1500   9.9737332E+05   1.3987850E+06   9.9585017E+05   8.0084049E+05   1.1989343E+06   7.9903234E+05
    8.1625   9.9733261E+05   1.3989300E+06   9.9570255E+05   8.0076581E+05   1.1991602E+06   7.9881862E+05
    8.1750   9.9728725E+05   1.3990797E+06   9.9554744E+05   8.0068217E+05   1.1993922E+06   7.9860001E+05
    8.1875   9.9723740E+05   1.3992338E+06   9.9538521E+05   8.0058983E+05   1.1996301E+06   7.9837686E+05
    8.2000   9.9718308E+05   1.3993923E+06   9.9521616E+05   8.0048904E+05   1.1998734E+06   7.9814949E+05
    8.2125   9.9712433E+05   1.3995550E+06   9.9504061E+05   8.0038012E+05   1.2001218E+06   7.9791819E+05
    8.2250   9.9706115E+05   1.3997220E+06   9.9485889E+05   8.0026334E+05   1.2003748E+06   7.9768323E+05
    8.2375   9.9699355E+05   1.3998931E+06   9.9467137E+05   8.0013902E+05   1.2006323E+06   7.9744484E+05
    8.2500   9.9692153E+05   1.4000682E+06   9.9447844E+05   8.0000750E+05   1.2008937E+06   7.9720323E+05
    8.2625   9.9684514E+05   1.4002472E+06   9.9428053E+05   7.9986911E+05   1.2011590E+06   7.9695859E+05
    8.2750   9.9676415E+05   1.4004305E+06   9.9407785E+05   7.9972420E+05   1.2014277E+06   7.9671110E+05
    8.2875   9.9667899E+05   1.4006171E+06   9.9387124E+05   7.9957317E+05   1.2016995E+06   7.9646095E+05
    8.3000   9.9658955E+05   1.4008071E+06   9.9366103E+05   7.9941641E+05   1.2019741E+06   7.9620833E+05
    8.3125   9.9649608E+05   1.4009999E+06   9.9344789E+05   7.9925434E+05   1.2022511E+06   7.9595343E+05
    8.3250   9.9639876E+05   1.4011951E+06   9.9323243E+05   7.9908741E+05   1.2025302E+06   7.9569648E+05
    8.3375   9.9629781E+05   1.4013920E+06   9.9301531E+05   7.9891607E+05   1.2028109E+06   7.9543771E+05
    8.3500   9.9619345E+05   1.4015903E+06   9.9279714E+05   7.9874080E+05   1.2030928E+06   7.9517737E+05
    8.3625   9.9608595E+05   1.4017892E+06   9.9257858E+05   7.9856209E+05   1.2033754E+06   7.9491574E+05
    8.3750   9.9597553E+05   1.4019883E+06   9.9236023E+05   7.9838042E+05   1.2036582E+06   7.9465311E+05
    8.3875   9.9586246E+05   1.4021870E+06   9.9214269E+05   7.9819628E+05   1.2039408E+06   7.9438980E+05
    8.4000   9.9574659E+05   1.4023857E+06   9.9192614E+05   7.9801015E+05   1.2042226E+06   7.9412613E+05
    8.4125   9.9562856E+05   1.4025829E+06   9.9171151E+05   7.9782247E+05   1.2045032E+06   7.9386242E+05
    8.4250   9.9550826E+05   1.4027791E+06   9.9149892E+05   7.9763369E+05   1.2047822E+06   7.9359902E+05
    8.4375   9.9538598E+05   1.4029735E+06   9.9128889E+05   7.9744421E+05   1.2050591E+06   7.9333625E+05
    8.4500   9.9526186E+05   1.4031661E+06   9.9108173E+05   7.9725439E+05   1.2053336E+06   7.9307446E+05
    8.4625   9.9513606E+05   1.4033566E+06   9.9087774E+05   7.9706460E+05   1.2056052E+06   7.9281398E+05
    8.4750   9.9500872E+05   1.4035448E+06   9.9067716E+05   7.9687512E+05   1.2058738E+06   7.9255513E+05
    8.4875   9.9488003E+05   1.4037305E+06   9.9048024E+05   7.9668623E+05   1.2061390E+06   7.9229824E+05
    8.5000   9.9475018E+05   1.4039135E+06   9.9028719E+05   7.9649819E+05   1.2064006E+06   7.9204365E+05
